age_group,amazon_product_url,article_chapter_link,asterisk,author,book_image,book_image_height,book_image_width,book_review_link,book_uri,contributor,contributor_note,created_date,dagger,description,first_chapter_link,price,primary_isbn10,primary_isbn13,publisher,rank,rank_last_week,sunday_review_link,title,updated_date,weeks_on_list,category,published_date,Unnamed: 0,date_datetime
,http://www.amazon.com/The-Wright-Brothers-David-McCullough-ebook/dp/B00LD1RWP6?tag=thenewyorktim-20,,0,David McCullough,https://static01.nyt.com/bestsellers/images/9781476728742.jpg,350,241,https://www.nytimes.com/2015/05/04/books/review-the-wright-brothers-by-david-mccullough.html,nyt://book/a926b514-3931-5672-b6f6-042e44175d12,by David McCullough,,2025-05-15T20:37:04.728Z,0,The story of the bicycle mechanics from Ohio who ushered in the age of flight.,,0.0,,9781476728742,Simon & Schuster,1,0,,THE WRIGHT BROTHERS,2025-05-15T20:37:04.728Z,1,Biography & Autobiography,2015-05-24,,
,http://www.amazon.com/Clinton-Cash-Foreign-Governments-Businesses-ebook/dp/B00Q33PRDS?tag=thenewyorktim-20,,0,Peter Schweizer,https://static01.nyt.com/bestsellers/images/9780062369284.jpg,495,328,,nyt://book/911240f9-a866-5406-9b6c-853a307d86d0,by Peter Schweizer,,2025-05-15T19:17:17.419Z,0,An examination of donations made to the Clinton Foundation by  foreign entities.,,0.0,,9780062369284,Harper/HarperCollins,2,0,,CLINTON CASH,2025-05-15T19:17:17.419Z,1,Political Science,2015-05-24,,
,http://www.amazon.com/Hope-A-Memoir-Survival-Cleveland-ebook/dp/B00OYXWLCE?tag=thenewyorktim-20,,0,Amanda Berry and Gina DeJesus with Mary Jordan and Kevin Sullivan,https://static01.nyt.com/bestsellers/images/9780525427650.jpg,495,328,,nyt://book/14a2e943-921c-5b52-a8ea-534f10334731,by Amanda Berry and Gina DeJesus with Mary Jordan and Kevin Sullivan,,2025-05-15T19:28:06.704Z,0,"Two of the women abducted, raped and abused by a Cleveland school bus driver until they escaped after 10 years tell their story. 
",,0.0,,9780525427650,Penguin,3,1,,HOPE,2025-05-15T19:28:06.704Z,2,Biography & Autobiography,2015-05-24,,
,http://www.amazon.com/The-Book-Joan-Mischief-Manipulation-ebook/dp/B00Q1IFLRM?tag=thenewyorktim-20,,0,Melissa Rivers,https://static01.nyt.com/bestsellers/images/9781101903827.jpg,495,326,,nyt://book/55717609-60f9-5747-8919-047fa15f6fd0,by Melissa Rivers,,2025-05-15T19:17:42.995Z,0,"A memoir of life, often uproarious, with the comedian Joan Rivers, written by her daughter.",,0.0,,9781101903827,Crown Archetype,4,0,,THE BOOK OF JOAN,2025-05-15T19:17:42.995Z,1,Biography & Autobiography,2015-05-24,,
,http://www.amazon.com/Its-Long-Story-My-Life-ebook/dp/B00NERQSC0?tag=thenewyorktim-20,,0,Willie Nelson with David Ritz,https://static01.nyt.com/bestsellers/images/9780316403559.jpg,495,325,,nyt://book/a2c281f1-16cc-5d0f-8e50-47b274217042,by Willie Nelson with David Ritz,,2025-05-15T19:28:02.423Z,0,"The country music star discusses his life’s journey, from selling encyclopedias to professional fame.",,0.0,,9780316403559,"Little, Brown",5,0,,IT'S A LONG STORY,2025-05-15T19:28:02.423Z,1,Biography & Autobiography,2015-05-24,,
,http://www.amazon.com/And-Good-News-Is-Lessons/dp/1455584908?tag=thenewyorktim-20,,0,Dana Perino,https://static01.nyt.com/bestsellers/images/9781455584901.jpg,495,328,,nyt://book/eba7649a-34db-5376-8575-be1895cb58c2,by Dana Perino,,2025-05-15T19:17:41.893Z,1,The Fox News contributor and former press secretary under President George W. Bush reviews her life and career and shares lessons she has learned.,,0.0,,9781455584901,Twelve,6,2,,AND THE GOOD NEWS IS ...,2025-05-15T19:17:41.893Z,3,Biography & Autobiography,2015-05-24,,
,http://www.amazon.com/American-Wife-Memoir-Faith-Renewal-ebook/dp/B00OG9UA10?tag=thenewyorktim-20,,0,Taya Kyle with Jim DeFelice,https://static01.nyt.com/bestsellers/images/9780062398086.jpg,495,329,,nyt://book/429e8bc0-8205-5c7e-8beb-05b5ba6ff048,by Taya Kyle with Jim DeFelice,,2025-05-15T19:17:42.406Z,0,"The widow of Chris Kyle, of “American Sniper” fame, describes her life after his death.",,0.0,,9780062398086,Morrow/HarperCollins,7,0,,AMERICAN WIFE,2025-05-15T19:17:42.406Z,1,Biography & Autobiography,2015-05-24,,
,http://www.amazon.com/The-Road-Character-David-Brooks/dp/081299325X?tag=thenewyorktim-20,,0,David Brooks,https://static01.nyt.com/bestsellers/images/9780812993257.jpg,495,326,,nyt://book/00c017ac-eb76-599a-a298-f750ae48435c,by David Brooks,,2025-05-15T19:27:53.457Z,0,The Times columnist extols personal virtues like kindness and honesty in a materialistic age.,,0.0,,9780812993257,Random House,8,3,,THE ROAD TO CHARACTER,2025-05-15T19:27:53.457Z,4,Social Science,2015-05-24,,
,http://www.amazon.com/The-Boys-Boat-Americans-Olympics-ebook/dp/B00AEBETU2?tag=thenewyorktim-20,,0,Daniel James Brown,https://static01.nyt.com/bestsellers/images/9780143125471.jpg,495,323,,nyt://book/94ffb4d1-cf56-5b40-859f-10ec5d7e3266,by Daniel James Brown,,2025-05-15T23:32:32.948Z,0,,,0.0,,9780143125471,Penguin,9,4,,THE BOYS IN THE BOAT,2025-05-15T23:32:32.948Z,51,Sports & Recreation,2015-05-24,,
,http://www.amazon.com/Dead-Wake-Last-Crossing-Lusitania/dp/0307408868?tag=thenewyorktim-20,,0,Erik Larson,https://static01.nyt.com/bestsellers/images/9780307408860.jpg,281,184,,nyt://book/a800b9b6-b2ee-5f85-a647-fb5d6201a227,by Erik Larson,,2025-05-15T20:05:31.262Z,0,"The last voyage of the Lusitania, by the author of ""The Devil in the White City.""",,0.0,,9780307408860,Crown,10,5,,DEAD WAKE,2025-05-15T20:05:31.262Z,9,History,2015-05-24,,
,http://www.amazon.com/Bill-OReillys-Legends-Lies-Real-ebook/dp/B00SEO84VQ?tag=thenewyorktim-20,,0,David Fisher,https://static01.nyt.com/bestsellers/images/9781627795074.jpg,404,330,,nyt://book/51ed15b2-772b-5339-bf25-1e970a0d58a6,by David Fisher,,2025-05-15T19:17:42.261Z,0,Stories of the American West; a companion volume to the Fox News series.,,0.0,,9781627795074,Holt,11,6,,BILL O'REILLY'S LEGENDS AND LIES,2025-05-15T19:17:42.261Z,5,Biography & Autobiography,2015-05-24,,
,http://www.amazon.com/American-Sniper-Autobiography-Military-History/dp/0062238868?tag=thenewyorktim-20,,0,Chris Kyle with Scott McEwen and Jim DeFelice,https://static01.nyt.com/bestsellers/images/9780062376336.jpg,495,328,,nyt://book/566065e5-3314-5370-b071-96a677ef4e42,by Chris Kyle with Scott McEwen and Jim DeFelice,,2025-05-15T19:27:52.958Z,0,"A member of the Navy Seals who has the most career sniper kills in United States military history discusses his childhood, his marriage and his battlefield experiences during the Iraq war.",,0.0,,9780062376336,Morrow/HarperCollins,12,10,,AMERICAN SNIPER,2025-05-15T19:27:52.958Z,64,Biography & Autobiography,2015-05-24,,
,http://www.amazon.com/Finding-Me-Reclaimed-Cleveland-Kidnappings-ebook/dp/B00HSNMGBI?tag=thenewyorktim-20,,0,Michelle Knight with Michelle Burford Weinstein,https://static01.nyt.com/bestsellers/images/9781602862579.jpg,193,128,,nyt://book/289a488f-9945-59bf-a9ba-2023b21dd9d8,by Michelle Knight with Michelle Burford Weinstein,,2025-05-15T19:17:35.162Z,0,"The story of a woman kidnapped in Cleveland in 2002,
then tortured, who escaped in 2013.",,0.0,,9781602862579,Perseus,13,8,,FINDING ME,2025-05-15T19:17:35.162Z,8,Biography & Autobiography,2015-05-24,,
,http://www.amazon.com/Missoula-Rape-Justice-System-College-ebook/dp/B00THFU680?tag=thenewyorktim-20,,0,Jon Krakauer,https://static01.nyt.com/bestsellers/images/9780385538732.jpg,495,326,,nyt://book/7ffc31fa-c702-5988-aadf-f3fe9a42f03f,by Jon Krakauer,,2025-05-15T19:28:06.633Z,0,"The author of “Into the Wild” discusses cases of acquaintance rape in Missoula, Mont., home of the University of Montana.",,0.0,,9780385538732,Doubleday,14,7,,MISSOULA,2025-05-15T19:28:06.633Z,3,Social Science,2015-05-24,,
,http://www.amazon.com/Deal-Decades-Drumming-Dreams-Grateful/dp/1250033799?tag=thenewyorktim-20,,0,Bill Kreutzmann with Benjy Eisen,https://static01.nyt.com/bestsellers/images/9781250033796.jpg,495,328,,nyt://book/b177d1d8-5da9-58b0-b574-b40092369c35,by Bill Kreutzmann with Benjy Eisen,,2025-05-15T19:17:29.029Z,0,An account of three wild decades of drumming for the Grateful Dead.,,0.0,,9781250033796,St. Martin's,15,0,,DEAL,2025-05-15T19:17:29.029Z,1,Biography & Autobiography,2015-05-24,,
,http://www.amazon.com/Being-Mortal-Medicine-What-Matters/dp/0805095152?tag=thenewyorktim-20,,0,Atul Gawande,https://static01.nyt.com/bestsellers/images/9780805095159.jpg,495,328,https://www.nytimes.com/2014/10/17/arts/being-mortal-by-atul-gawande.html,nyt://book/da4f9f72-c4b7-5e41-bf03-4f4f1278628f,by Atul Gawande,,2025-05-15T23:32:38.18Z,0,The surgeon and New Yorker writer considers how doctors fail patients at the end of life and how they can do better.,,0.0,,9780805095159,Metropolitan/Holt,16,0,,BEING MORTAL,2025-05-15T23:32:38.18Z,0,Family & Relationships,2015-05-24,,
,http://www.amazon.com/The-Residence-Inside-Private-World-ebook/dp/B00LSRR06G?tag=thenewyorktim-20,,0,Kate Andersen Brower,https://static01.nyt.com/bestsellers/images/9780062305190.jpg,495,328,,nyt://book/43922a37-ce8c-5bd1-900b-40bcda73985e,by Kate Andersen Brower,,2025-05-15T19:37:34.292Z,0,"Fifty years of White House style and lore, based on interviews with butlers, maids, chefs and other staff members.",,0.0,,9780062305190,HarperCollins,17,0,,THE RESIDENCE,2025-05-15T19:37:34.292Z,0,History,2015-05-24,,
,http://www.amazon.com/Wild-Found-Pacific-Crest-Trail/dp/0307476073?tag=thenewyorktim-20,,0,Cheryl Strayed,https://static01.nyt.com/bestsellers/images/9780307957658.jpg,495,321,https://www.nytimes.com/2012/03/28/books/wild-by-cheryl-strayed-a-walkabout-of-reinvention.html,nyt://book/ce6205d0-a44d-5311-ab30-791f724946e3,by Cheryl Strayed,,2025-05-15T19:28:11.847Z,0,"A woman’s account of a life-changing 1,100-mile hike along the Pacific Crest Trail during the summer of 1995; a 2014 movie.",,0.0,,9780307957658,Knopf,18,0,,WILD,2025-05-15T19:28:11.847Z,0,Biography & Autobiography,2015-05-24,,
,http://www.amazon.com/When-Rob-Bank-Suggestions-Well-Intended/dp/0062385321?tag=thenewyorktim-20,,0,Steven D. Levitt and Stephen J. Dubner,https://static01.nyt.com/bestsellers/images/9780062385321.jpg,495,326,,nyt://book/e7ce3e4a-7043-54d6-bfaf-a565f3934dbe,by Steven D. Levitt and Stephen J. Dubner,,2025-05-15T19:17:23.017Z,0,,,0.0,,9780062385321,Morrow,19,0,,WHEN TO ROB A BANK,2025-05-15T19:17:23.017Z,0,Business & Economics,2015-05-24,,
,http://www.amazon.com/Pioneer-Girl-The-Annotated-Autobiography/dp/0984504176?tag=thenewyorktim-20,,0,Laura Ingalls Wilder,https://static01.nyt.com/bestsellers/images/9780984504176.jpg,142,128,,nyt://book/f7f82297-01bc-52c8-b331-5cedf3a915ea,by Laura Ingalls Wilder,,2025-05-15T19:23:59.579Z,0,"The writer’s autobiography, the source of her Little House on the Prairie books, completed in 1930 and never published, is annotated by a biographer.",,0.0,,9780984504176,South Dakota State Historical Society Press,20,0,,PIONEER GIRL,2025-05-15T19:23:59.579Z,0,Biography & Autobiography,2015-05-24,,
,http://www.amazon.com/Dead-Wake-Last-Crossing-Lusitania/dp/0307408868?tag=thenewyorktim-20,,0,Erik Larson,https://static01.nyt.com/bestsellers/images/9780307408860.jpg,281,184,,nyt://book/a800b9b6-b2ee-5f85-a647-fb5d6201a227,by Erik Larson,,2025-05-15T20:05:31.262Z,0,"The last voyage of the Lusitania, by the author of ""The Devil in the White City.""",,0.0,,9780307408860,Crown,1,2,,DEAD WAKE,2025-05-15T20:05:31.262Z,4,History,2015-04-19,,
,http://www.amazon.com/American-Sniper-Autobiography-Military-History/dp/0062238868?tag=thenewyorktim-20,,0,Chris Kyle with Scott McEwen and Jim DeFelice,https://static01.nyt.com/bestsellers/images/9780062376336.jpg,495,328,,nyt://book/566065e5-3314-5370-b071-96a677ef4e42,by Chris Kyle with Scott McEwen and Jim DeFelice,,2025-05-15T19:27:52.958Z,0,"A member of the Navy Seals who has the most career sniper kills in United States military history discusses his childhood, his marriage and his battlefield experiences during the Iraq war.",,0.0,,9780062376336,Morrow/HarperCollins,2,3,,AMERICAN SNIPER,2025-05-15T19:27:52.958Z,59,Biography & Autobiography,2015-04-19,,
,http://www.amazon.com/The-Boys-Boat-Americans-Olympics-ebook/dp/B00AEBETU2?tag=thenewyorktim-20,,0,Daniel James Brown,https://static01.nyt.com/bestsellers/images/9780143125471.jpg,495,323,,nyt://book/94ffb4d1-cf56-5b40-859f-10ec5d7e3266,by Daniel James Brown,,2025-05-15T23:32:32.948Z,0,,,0.0,,9780143125471,Penguin,3,4,,THE BOYS IN THE BOAT,2025-05-15T23:32:32.948Z,46,Sports & Recreation,2015-04-19,,
,http://www.amazon.com/Wild-Found-Pacific-Crest-Trail/dp/0307476073?tag=thenewyorktim-20,,0,Cheryl Strayed,https://static01.nyt.com/bestsellers/images/9780307957658.jpg,495,321,https://www.nytimes.com/2012/03/28/books/wild-by-cheryl-strayed-a-walkabout-of-reinvention.html,nyt://book/ce6205d0-a44d-5311-ab30-791f724946e3,by Cheryl Strayed,,2025-05-15T19:28:11.847Z,0,"A woman’s account of a life-changing 1,100-mile hike along the Pacific Crest Trail during the summer of 1995; a 2014 movie.",,0.0,,9780307957658,Knopf,4,6,,WILD,2025-05-15T19:28:11.847Z,107,Biography & Autobiography,2015-04-19,,
,http://www.amazon.com/Unbroken-World-Survival-Resilience-Redemption/dp/1400064163?tag=thenewyorktim-20,,0,Laura Hillenbrand,https://static01.nyt.com/bestsellers/images/9780679603757.jpg,400,264,https://www.nytimes.com/2010/11/15/books/15book.html,nyt://book/8eab8215-dfc5-5137-8ef6-896cfbaa0b32,by Laura Hillenbrand,,2025-05-15T19:28:11.989Z,0,An Olympic runner’s story of survival as a prisoner of the Japanese in World War II; a 2014 movie.,,0.0,,9780679603757,Random House,5,5,,UNBROKEN,2025-05-15T19:28:11.989Z,199,Biography & Autobiography,2015-04-19,,
,http://www.amazon.com/Being-Mortal-Medicine-What-Matters/dp/0805095152?tag=thenewyorktim-20,,0,Atul Gawande,https://static01.nyt.com/bestsellers/images/9780805095159.jpg,495,328,https://www.nytimes.com/2014/10/17/arts/being-mortal-by-atul-gawande.html,nyt://book/da4f9f72-c4b7-5e41-bf03-4f4f1278628f,by Atul Gawande,,2025-05-15T23:32:38.18Z,0,The surgeon and New Yorker writer considers how doctors fail patients at the end of life and how they can do better.,,0.0,,9780805095159,Metropolitan/Holt,6,9,,BEING MORTAL,2025-05-15T23:32:38.18Z,26,Family & Relationships,2015-04-19,,
,http://www.amazon.com/Becoming-Steve-Jobs-Evolution-Visionary-ebook/dp/B00N6PCWY8?tag=thenewyorktim-20,,0,Brent Schlender and Rick Tetzeli,https://static01.nyt.com/bestsellers/images/9780385347402.jpg,491,330,,nyt://book/94809cb7-64af-5d93-b28c-2bf2203e11fd,by Brent Schlender and Rick Tetzeli,,2025-05-14T17:03:07.58Z,0,"How Jobs, who started out as a brash young genius, developed a more mature management style.",,0.0,,9780385347402,Crown Business,7,1,,BECOMING STEVE JOBS,2025-05-14T17:03:07.58Z,2,Biography & Autobiography,2015-04-19,,
,http://www.amazon.com/Going-Clear-Scientology-Hollywood-Vintage/dp/0307745309?tag=thenewyorktim-20,,0,Lawrence Wright,https://static01.nyt.com/bestsellers/images/9780385350273.jpg,476,330,https://www.nytimes.com/2013/01/14/books/going-clear-by-lawrence-wright-examines-scientology.html,nyt://book/db99adfb-5110-5ee0-acd4-bfe9dfc99736,by Lawrence Wright,,2025-05-14T21:54:17.878Z,0,The Pulitzer Prize-winning author examines the world of Scientology; the basis for the documentary film.,,0.0,,9780385350273,Vintage,8,0,,GOING CLEAR,2025-05-14T21:54:17.878Z,6,Religion,2015-04-19,,
,http://www.amazon.com/Think-Like-Freak-Authors-Freakonomics-ebook/dp/B00BATINVS?tag=thenewyorktim-20,,0,Steven D. Levitt and Stephen J. Dubner,https://static01.nyt.com/bestsellers/images/9780062218360.jpg,495,328,,nyt://book/64ac8dcd-7521-565e-9571-5ab09051ef24,by Steven D. Levitt and Stephen J. Dubner,,2025-05-15T19:48:11.41Z,0,"How to solve problems creatively, from the authors of “Freakonomics.”",,0.0,,9780062218360,Morrow/HarperCollins,9,7,,THINK LIKE A FREAK,2025-05-15T19:48:11.41Z,10,Business & Economics,2015-04-19,,
,http://www.amazon.com/Under-Tuscan-Sun-Frances-Mayes-ebook/dp/B000FBJDAW?tag=thenewyorktim-20,,0,Frances Mayes,https://static01.nyt.com/bestsellers/images/9780767917452.jpg,495,324,,nyt://book/fcd82208-3146-5218-9050-13500c8a345b,by Frances Mayes,,2025-05-14T08:08:32.879Z,0,"A memoir of buying, renovating and settling into a villa near Cortona, Italy; first published in 1996.",,0.0,,9780767917452,Broadway,10,0,,UNDER THE TUSCAN SUN,2025-05-14T08:08:32.879Z,1,Biography & Autobiography,2015-04-19,,
,http://www.amazon.com/Killing-Patton-Strange-Audacious-General/dp/080509668X?tag=thenewyorktim-20,,0,Bill O'Reilly and Martin Dugard,https://static01.nyt.com/bestsellers/images/9780805096682.jpg,495,324,,nyt://book/5fe71b51-df31-5c34-957c-40bf959b70c7,by Bill O'Reilly and Martin Dugard,,2025-05-15T19:17:17.931Z,0,The host of “The O’Reilly Factor” recounts the strange death of Gen. George S. Patton in December 1945.,,0.0,,9780805096682,Holt,11,12,,KILLING PATTON,2025-05-15T19:17:17.931Z,28,History,2015-04-19,,
,http://www.amazon.com/So-Youve-Been-Publicly-Shamed/dp/1594487138?tag=thenewyorktim-20,,0,Jon Ronson,https://static01.nyt.com/bestsellers/images/9780698172524.jpg,493,330,https://www.nytimes.com/2015/03/30/books/review-so-youve-been-publicly-shamed-delves-into-infamy-in-the-age-of-social-media.html,nyt://book/e3810079-717b-54b9-8ca2-144ccc630e4b,by Jon Ronson,,2025-05-14T08:08:33.02Z,0,The Welsh journalist describes the phenomenon of social media denunciation.,,0.0,,9780698172524,Riverhead,12,0,,SO YOU'VE BEEN PUBLICLY SHAMED,2025-05-14T08:08:33.02Z,1,Social Science,2015-04-19,,
,http://www.amazon.com/H-Is-Hawk-Helen-Macdonald/dp/0802123414?tag=thenewyorktim-20,,0,Helen Macdonald,https://static01.nyt.com/bestsellers/images/9780802123411.jpg,185,128,,nyt://book/0a641a79-6b4c-5a43-833d-dc51daec6f1e,by Helen Macdonald,,2025-05-15T20:12:56.465Z,0,"Overwhelmed by her father’s death, a British woman decides to raise a goshawk, a bird that is fierce and notoriously difficult to tame.",,0.0,,9780802123411,Grove/Atlantic,13,11,,H IS FOR HAWK,2025-05-15T20:12:56.465Z,5,BIOGRAPHY & AUTOBIOGRAPHY,2015-04-19,,
,http://www.amazon.com/Yes-Please-Amy-Poehler/dp/0062268341?tag=thenewyorktim-20,,0,Amy Poehler,https://static01.nyt.com/bestsellers/images/9780062268341.jpg,193,128,https://www.nytimes.com/2014/11/05/books/book-review-amy-poehlers-yes-please.html,nyt://book/8a6b7dbe-de43-531f-8a05-4dd7fd3083dd,by Amy Poehler,,2025-05-15T19:28:03.556Z,0,"A humorous miscellany from the comedian and actress, an “S.N.L.” alumna and the star of “Parks and Recreation.”",,0.0,,9780062268341,Dey Street/Morrow,14,14,,YES PLEASE,2025-05-15T19:28:03.556Z,23,,2015-04-19,,
,http://www.amazon.com/The-Emperor-All-Maladies-Biography-ebook/dp/B003UYUP58?tag=thenewyorktim-20,,0,Siddhartha Mukherjee,https://static01.nyt.com/bestsellers/images/9781439170915.jpg,494,330,https://www.nytimes.com/2010/11/11/books/11book.html,nyt://book/60edc5fb-98f0-559c-a4f2-f248993baaea,by Siddhartha Mukherjee,,2025-05-15T20:45:54.3Z,0,An oncologist’s history of cancer and its treatment covers both the eureka moments and the decades of despair; a PBS tie-in.,,0.0,,9781439170915,Scribner/Simon & Schuster,15,0,,THE EMPEROR OF ALL MALADIES,2025-05-15T20:45:54.3Z,3,,2015-04-19,,
,http://www.amazon.com/Waiting-Be-Heard-A-Memoir/dp/0062217208?tag=thenewyorktim-20,,0,Amanda Knox,https://static01.nyt.com/bestsellers/images/9780062217226.jpg,193,128,,nyt://book/45b25d4e-70aa-5962-a771-6890a5c68239,by Amanda Knox,,2025-05-14T08:08:33.306Z,0,"Knox, who was convicted of the murder of her roommate in 2009 when she was an American student in Italy — a conviction that has since been overturned — tells her story.",,0.0,,9780062217226,Harper,16,0,,WAITING TO BE HEARD,2025-05-14T08:08:33.306Z,0,Biography & Autobiography,2015-04-19,,
,http://www.amazon.com/Killing-Jesus-Bill-OReilly/dp/0805098542?tag=thenewyorktim-20,,0,Bill O'Reilly and Martin Dugard,https://static01.nyt.com/bestsellers/images/9780805098556.jpg,495,326,,nyt://book/0f82d5e9-2d0b-59ad-ba0d-9b007e525849,by Bill O'Reilly and Martin Dugard,,2025-05-14T08:08:33.379Z,0,"The host of ""The O'Reilly Factor"" recounts the events leading up to Jesus’ execution.",,0.0,,9780805098556,Holt,17,0,,KILLING JESUS,2025-05-14T08:08:33.379Z,0,,2015-04-19,,
,http://www.amazon.com/Unforgettable-Son-Mother-Lessons-Lifetime/dp/125006113X?tag=thenewyorktim-20,,0,Scott Simon,https://static01.nyt.com/bestsellers/images/9781250061133.jpg,495,328,,nyt://book/2c20d215-5d4d-59a2-8d84-57b71ea65972,by Scott Simon,,2025-05-14T08:08:33.45Z,0,"The NPR host recalls his mother’s glamorous life and describes her last days, expanded from his Twitter messages.",,0.0,,9781250061133,Flatiron,18,0,,UNFORGETTABLE,2025-05-14T08:08:33.45Z,0,,2015-04-19,,
,http://www.amazon.com/Between-You-Me-Confessions-Comma/dp/0393240185?tag=thenewyorktim-20,,0,Mary Norris,https://static01.nyt.com/bestsellers/images/9780393240184.jpg,495,330,,nyt://book/a455d8b5-05aa-5315-80cd-b70dacc97626,by Mary Norris,,2025-05-15T20:05:24.974Z,0,"A memoir of a career in the New Yorker's storied copy department, along with grammar advice.",,0.0,,9780393240184,Norton,19,0,,BETWEEN YOU & ME,2025-05-15T20:05:24.974Z,0,Language Arts & Disciplines,2015-04-19,,
,http://www.amazon.com/Defense-Liberal-Education-Fareed-Zakaria/dp/0393247686?tag=thenewyorktim-20,,0,Fareed Zakaria,https://static01.nyt.com/bestsellers/images/9780393247688.jpg,480,330,,nyt://book/95b60757-a9c0-5593-9aab-2662dddf8086,by Fareed Zakaria,,2025-05-15T19:17:27.281Z,0,A case for the centrality of the curriculum in the sciences and humanities.,,0.0,,9780393247688,Norton,20,0,,IN DEFENSE OF A LIBERAL EDUCATION,2025-05-15T19:17:27.281Z,0,Education,2015-04-19,,
,http://www.amazon.com/American-Sniper-Autobiography-Military-History/dp/0062238868?tag=thenewyorktim-20,,0,Chris Kyle with Scott McEwen and Jim DeFelice,https://static01.nyt.com/bestsellers/images/9780062376336.jpg,495,328,,nyt://book/566065e5-3314-5370-b071-96a677ef4e42,by Chris Kyle with Scott McEwen and Jim DeFelice,,2025-05-15T19:27:52.958Z,0,"A member of the Navy Seals who has the most career sniper kills in United States military history discusses his childhood, his marriage and his battlefield experiences during the Iraq war.",,0.0,,9780062376336,Morrow/HarperCollins,1,1,,AMERICAN SNIPER,2025-05-15T19:27:52.958Z,54,Biography & Autobiography,2015-03-15,,
,http://www.amazon.com/Wild-Found-Pacific-Crest-Trail/dp/0307476073?tag=thenewyorktim-20,,0,Cheryl Strayed,https://static01.nyt.com/bestsellers/images/9780307957658.jpg,495,321,https://www.nytimes.com/2012/03/28/books/wild-by-cheryl-strayed-a-walkabout-of-reinvention.html,nyt://book/ce6205d0-a44d-5311-ab30-791f724946e3,by Cheryl Strayed,,2025-05-15T19:28:11.847Z,0,"A woman’s account of a life-changing 1,100-mile hike along the Pacific Crest Trail during the summer of 1995; a 2014 movie.",,0.0,,9780307957658,Knopf,2,3,,WILD,2025-05-15T19:28:11.847Z,102,Biography & Autobiography,2015-03-15,,
,http://www.amazon.com/Unbroken-World-Survival-Resilience-Redemption/dp/1400064163?tag=thenewyorktim-20,,0,Laura Hillenbrand,https://static01.nyt.com/bestsellers/images/9780679603757.jpg,400,264,https://www.nytimes.com/2010/11/15/books/15book.html,nyt://book/8eab8215-dfc5-5137-8ef6-896cfbaa0b32,by Laura Hillenbrand,,2025-05-15T19:28:11.989Z,0,An Olympic runner’s story of survival as a prisoner of the Japanese in World War II; a 2014 movie.,,0.0,,9780679603757,Random House,3,2,,UNBROKEN,2025-05-15T19:28:11.989Z,194,Biography & Autobiography,2015-03-15,,
,http://www.amazon.com/The-Boys-Boat-Americans-Olympics-ebook/dp/B00AEBETU2?tag=thenewyorktim-20,,0,Daniel James Brown,https://static01.nyt.com/bestsellers/images/9781101622742.jpg,495,323,,nyt://book/8a7754e9-a33a-5c48-83e2-e0dae31106f1,by Daniel James Brown,,2025-05-15T19:28:11.149Z,0,The University of Washington’s eight-oar crew and their quest for gold at the 1936 Berlin Olympics.,,0.0,,9781101622742,Penguin,4,4,,THE BOYS IN THE BOAT,2025-05-15T19:28:11.149Z,41,Sports & Recreation,2015-03-15,,
,http://www.amazon.com/Being-Mortal-Medicine-What-Matters/dp/0805095152?tag=thenewyorktim-20,,0,Atul Gawande,https://static01.nyt.com/bestsellers/images/9780805095159.jpg,495,328,https://www.nytimes.com/2014/10/17/arts/being-mortal-by-atul-gawande.html,nyt://book/da4f9f72-c4b7-5e41-bf03-4f4f1278628f,by Atul Gawande,,2025-05-15T23:32:38.18Z,0,The surgeon and New Yorker writer considers how doctors fail patients at the end of life and how they can do better.,,0.0,,9780805095159,Metropolitan/Holt,5,5,,BEING MORTAL,2025-05-15T23:32:38.18Z,21,Family & Relationships,2015-03-15,,
,http://www.amazon.com/Girl-Band-Memoir-Kim-Gordon/dp/0062295896?tag=thenewyorktim-20,,0,Kim Gordon,https://static01.nyt.com/bestsellers/images/9780062295897.jpg,193,128,,nyt://book/119ddff0-6436-563c-9a6b-b14d94d071f7,by Kim Gordon,,2025-05-14T21:42:03.866Z,0,A memoir by a founding member of Sonic Youth.,,0.0,,9780062295897,Dey Street/Morrow,6,0,,GIRL IN A BAND,2025-05-14T21:42:03.866Z,1,,2015-03-15,,
,http://www.amazon.com/Killing-Patton-Strange-Audacious-General/dp/080509668X?tag=thenewyorktim-20,,0,Bill O'Reilly and Martin Dugard,https://static01.nyt.com/bestsellers/images/9780805096682.jpg,495,324,,nyt://book/5fe71b51-df31-5c34-957c-40bf959b70c7,by Bill O'Reilly and Martin Dugard,,2025-05-15T19:17:17.931Z,0,The host of “The O’Reilly Factor” recounts the strange death of Gen. George S. Patton in December 1945.,,0.0,,9780805096682,Holt,7,6,,KILLING PATTON,2025-05-15T19:17:17.931Z,23,History,2015-03-15,,
,http://www.amazon.com/Future-Crimes-Everything-Connected-Vulnerable-ebook/dp/B00N6PCZMC?tag=thenewyorktim-20,,0,Marc Goodman,https://static01.nyt.com/bestsellers/images/9780385539005.jpg,194,128,,nyt://book/b720e64e-8a62-5830-8404-fceea29a1419,by Marc Goodman,,2025-05-15T19:17:33.513Z,0,"The world of cybercrime and corporate spying, and advice on protecting yourself.",,0.0,,9780385539005,Doubleday,8,0,,FUTURE CRIMES,2025-05-15T19:17:33.513Z,1,Computer crimes,2015-03-15,,
